"observer","trial","x","y","dur","onset","n","aoi","aoi2"
"1",207,-41.8,-10.8,1352,0,1,"c","centre"
"1",208,-34.5,-17.7,1408,0,1,"c","centre"
"1",208,-23.1,234.2,216,260,2,"3","target"
"1",209,-35.9,-7.5,1216,0,1,"c","centre"
"1",209,-247.2,90.4,128,168,2,"4","target"
"1",210,-22.2,-3.79999999999995,1248,0,1,"c","centre"
"1",210,-167.7,200.3,108,148,2,"d3","distracter"
"1",210,224.9,-136.9,228,424,3,"1","target"
"1",211,-28.2,3.79999999999995,1284,0,1,"c","centre"
"1",211,-43.2,214.4,116,156,2,"3","target"
"1",212,-28.8,2.60000000000002,1208,0,1,"c","centre"
"1",212,-271.6,121.7,200,240,2,"4","target"
"1",213,-39.3,-0.899999999999977,216,0,1,"c","centre"
"1",213,-40.4,14.5,612,1028,2,"c","centre"
"1",213,-258.8,-87.1,212,1280,3,"5","target"
"1",213,-279.4,-138.1,244,1536,4,"5","target"
"1",214,-32,10.4,1300,0,1,"c","centre"
"1",215,-27.9,-56.8,168,0,1,"c","centre"
"1",215,-42.8,0.100000000000023,1016,1036,2,"c","centre"
"1",215,-32.9,-275.8,136,1212,3,"6","target"
"1",216,-39.2,-18.5,1324,0,1,"c","centre"
"1",217,-28.8,-1.10000000000002,1312,0,1,"c","centre"
"1",217,-56.2,-277.7,104,152,2,"6","target"
"1",218,-30.9,-28.1,1332,0,1,"c","centre"
"1",218,183.9,-105.5,196,224,2,"1","target"
"1",219,-39,-11.2,324,0,1,"c","centre"
"1",219,-39.2,-8,668,868,2,"c","centre"
"1",219,207.1,-120.1,144,1048,3,"1","target"
"1",220,-50.2,-18.6,1348,0,1,"c","centre"
"1",220,-50.3,206.1,140,184,2,"3","target"
"1",221,-32.5,39.6,1440,0,1,"c","centre"
"1",222,-24.4,-12.3,420,0,1,"c","centre"
"1",222,-41.8,-24.6,812,824,2,"c","centre"
"1",222,173.8,-78.3,164,1012,3,"1","target"
"1",223,-36.8,16.8,1248,0,1,"c","centre"
"1",223,87.2,-193.1,148,176,2,"d6","distracter"
"1",224,-40.8,11.1,468,0,1,"c","centre"
"1",224,-44.9,12.8,732,740,2,"c","centre"
"1",225,-57.9,-11.5,1308,0,1,"c","centre"
"1",226,-32.3,25,1392,0,1,"c","centre"
"1",227,-36.3,-13.3,1340,0,1,"c","centre"
"1",227,-46.9,-147.1,104,128,2,"0","blank"
"1",228,-51.1,-14.2,1252,0,1,"c","centre"
"1",228,-195.6,-201.1,152,188,2,"d5","distracter"
"1",228,-43.2,230.8,168,408,3,"3","target"
"1",229,-40.7,19.8,1240,0,1,"c","centre"
"1",229,173.2,-122.6,1124,1160,2,"1","target"
"1",230,-36.6,-17.7,1228,0,1,"c","centre"
"1",231,-31.6,19.5,1228,0,1,"c","centre"
"1",231,-165.5,-172.2,96,136,2,"d5","distracter"
"1",232,-44.6,-7.60000000000002,1236,0,1,"c","centre"
"1",232,-306.3,2.60000000000002,108,144,2,"d4","distracter"
"1",232,-9,273.4,196,384,3,"3","target"
"1",233,-30.9,3.79999999999995,1216,0,1,"c","centre"
"1",233,-289.6,-26.9,100,128,2,"d4","distracter"
"1",233,-18.7,249.6,184,348,3,"3","target"
"1",234,-30.2,5,1364,0,1,"c","centre"
"1",235,-32.8,-15.4,1368,0,1,"c","centre"
"1",236,-41.3,-15.2,1252,0,1,"c","centre"
"1",236,135.4,81.7,136,172,2,"2","target"
"1",237,-34.2,5.79999999999995,1208,0,1,"c","centre"
"1",238,-46.8,-8.5,1216,0,1,"c","centre"
"1",238,-306.5,-138.6,152,192,2,"5","target"
"1",239,-39.2,-8,1256,0,1,"c","centre"
"1",239,-263.7,-122.9,668,704,2,"5","target"
"1",240,-42.5,-14.7,1264,0,1,"c","centre"
"1",240,-184,55.6,132,160,2,"4","target"
"1",241,-37.8,3,1356,0,1,"c","centre"
"1",241,170.8,122.2,156,196,2,"2","target"
"1",242,-43.1,-4.70000000000005,1108,0,1,"c","centre"
"1",243,-40,-17.2,1520,0,1,"c","centre"
"1",243,-48.6,-290.8,108,160,2,"6","target"
"1",243,-42.8,-262.1,832,1008,3,"6","target"
"1",244,-37.1,-10.6,1304,0,1,"c","centre"
"1",245,-30.7,0.5,60,0,1,"c","centre"
"1",245,-18.1,9.79999999999995,316,536,2,"c","centre"
"1",245,-38.6,18.7,508,1284,3,"c","centre"
"1",246,-30.3,3.20000000000005,1296,0,1,"c","centre"
"1",246,166.4,136.6,144,188,2,"2","target"
"1",247,-37,-3.5,1236,0,1,"c","centre"
"1",247,-169.3,-213.3,88,128,2,"d5","distracter"
"1",248,-46.8,-8.5,248,0,1,"c","centre"
"1",248,-41.1,-4.5,188,196,2,"c","centre"
"1",248,-41.1,-3.39999999999998,784,988,3,"c","centre"
"1",249,-45.7,-17.9,1248,0,1,"c","centre"
"1",249,-33.6,181.4,124,164,2,"3","target"
"1",250,-39.6,-1.79999999999995,1352,0,1,"c","centre"
"1",251,-9.79999999999995,0.100000000000023,1292,0,1,"c","centre"
"1",252,-23.2,-12,1212,0,1,"c","centre"
"1",252,-13,205.1,184,224,2,"3","target"
"1",253,-37.3,7.70000000000005,1192,0,1,"c","centre"
"1",254,-24.8,-6.5,1220,0,1,"c","centre"
"1",255,-28.9,10.3,1240,0,1,"c","centre"
"1",255,172.4,98.7,156,188,2,"2","target"
"1",256,-29.2,11,1412,0,1,"c","centre"
"1",257,-36.6,-5.5,1264,0,1,"c","centre"
"1",257,87.4000000000001,-186.7,88,120,2,"d6","distracter"
"1",258,-45,-12.2,324,0,1,"c","centre"
"1",258,-52.7,-1.39999999999998,556,896,2,"c","centre"
"1",259,-43.8,-16.6,264,0,1,"c","centre"
"1",259,-48.3,-0.100000000000023,944,956,2,"c","centre"
"1",260,-44.2,-7.29999999999995,1360,0,1,"c","centre"
"1",261,-38.5,3.10000000000002,1272,0,1,"c","centre"
"1",262,-41.4,-1,1328,0,1,"c","centre"
"1",262,-53.9,240.6,212,256,2,"3","target"
"1",263,-43.9,-9.39999999999998,1224,0,1,"c","centre"
"1",264,-36.5,10.1,1204,0,1,"c","centre"
"1",265,-37.7,-6.5,1236,0,1,"c","centre"
"1",265,93.2,-179.5,104,136,2,"d6","distracter"
"1",266,-35.7,-4.29999999999995,1248,0,1,"c","centre"
"1",267,-34.1,-15.5,400,0,1,"c","centre"
"1",267,-38.8,-4.5,808,816,2,"c","centre"
"1",267,221.6,-0.100000000000023,136,988,3,"d1","distracter"
"1",268,-28.9,-1.5,1228,0,1,"c","centre"
"1",268,124.6,165.7,176,212,2,"d2","distracter"
"1",269,-37.6,6.29999999999995,1212,0,1,"c","centre"
"1",269,-221.9,-194.1,104,152,2,"5","target"
"1",269,-267,-119.2,564,736,3,"5","target"
"1",270,-48.6,-13.4,1216,0,1,"c","centre"
"1",271,-34.5,0.399999999999977,1304,0,1,"c","centre"
"1",272,-42.6,-8,1344,0,1,"c","centre"
"1",272,168.5,-131.6,156,188,2,"1","target"
"1",273,-34.5,-5.60000000000002,1292,0,1,"c","centre"
"1",273,-63.5,259.5,152,196,2,"3","target"
"1",274,-23.3,13.2,52,0,1,"c","centre"
"1",274,-41.2,112.3,1148,1180,2,"0","blank"
"1",274,-266.9,-91.4,200,1420,3,"5","target"
"1",275,-45.3,-4,1256,0,1,"c","centre"
"1",275,-135.5,-184.3,76,108,2,"d5","distracter"
"1",276,-46.5,-28.1,1240,0,1,"c","centre"
"1",276,-47.4,234.9,148,188,2,"3","target"
"1",277,-37,-16.2,1248,0,1,"c","centre"
"1",278,-49,-3.60000000000002,1328,0,1,"c","centre"
"1",279,-41.2,-6.89999999999998,1284,0,1,"c","centre"
"1",279,53,-61.8,72,96,2,"c","centre"
"1",279,-46.7,-292.4,132,272,3,"6","target"
"1",280,-30.3,-9.79999999999995,1252,0,1,"c","centre"
"1",280,-256.3,113.1,396,440,2,"4","target"
"1",281,-33.5,-19.5,1256,0,1,"c","centre"
"1",281,-163.8,131.5,144,172,2,"4","blank"
"1",281,-264.7,-165.6,180,404,3,"5","target"
"1",282,-35.3,-17.5,1232,0,1,"c","centre"
"1",283,-27.3,-9,1220,0,1,"c","centre"
"1",284,-23.6,5.70000000000005,1280,0,1,"c","centre"
"1",285,-31,-3.10000000000002,1220,0,1,"c","centre"
"1",285,171.8,8.79999999999995,88,128,2,"d1","distracter"
"1",285,-258,116.5,168,360,3,"4","target"
"1",285,-266.1,135.2,816,1188,4,"4","target"
"1",286,-42.4,-6,900,0,1,"c","centre"
"1",286,-33.8,-6.79999999999995,204,400,2,"c","centre"
"1",286,-238.9,130.6,176,620,3,"4","target"
"1",287,-44.5,1.70000000000005,1204,0,1,"c","centre"
"1",287,-160.3,213.6,148,188,2,"d3","distracter"
"1",288,-22.4,7.60000000000002,88,0,1,"c","centre"
"1",288,-51.8,3.29999999999995,632,836,2,"c","centre"
"1",289,-44.9,-2.60000000000002,1256,0,1,"c","centre"
"1",289,-155.8,192,124,168,2,"d3","distracter"
"1",289,236.3,-151.6,148,376,3,"1","target"
"1",290,-48.1,-9.10000000000002,1212,0,1,"c","centre"
"1",290,-52.4,232.5,152,188,2,"3","target"
"1",291,-40.1,-3.5,1228,0,1,"c","centre"
"1",291,-159.1,-21.2,124,148,2,"d4","distracter"
"1",291,-35.7,-294.6,124,312,3,"6","target"
"1",292,-29.9,-130.2,112,0,1,"0","blank"
"1",292,-11.3,-27.4,160,204,2,"c","centre"
"1",292,-38.8,33.3,976,1204,3,"c","centre"
"1",292,-42.3,266.2,224,1464,4,"3","target"
"1",293,-36.7,-8.89999999999998,1220,0,1,"c","centre"
"1",294,-31.5,7,1272,0,1,"c","centre"
"1",294,-41.3,-190.6,148,184,2,"6","target"
"1",295,-44.2,-23.1,916,0,1,"c","centre"
"1",295,-35.9,-38.9,192,356,2,"c","centre"
"1",296,-41.2,-8.29999999999995,1336,0,1,"c","centre"
"1",296,230.3,-112.1,128,180,2,"1","target"
"1",297,17.5,-2.39999999999998,208,0,1,"c","centre"
"1",297,-251.3,9,92,140,2,"d4","distracter"
"1",297,258.9,-105.3,128,316,3,"1","target"
"1",298,-41.6,-14.6,1180,0,1,"c","centre"
"1",298,-286,-151.3,108,160,2,"5","target"
"1",299,-35.7,-26.5,236,0,1,"c","centre"
"1",299,-31.4,-11.5,1168,1176,2,"c","centre"
"1",300,-36,-12.8,1220,0,1,"c","centre"
"1",301,-18.6,-4.89999999999998,1204,0,1,"c","centre"
"1",301,-261.7,117.8,2076,2116,2,"4","target"
"1",302,-35.7,2.5,1232,0,1,"c","centre"
"1",302,155.3,-133.9,160,204,2,"1","target"
"1",303,-38.7,-8.70000000000005,1376,0,1,"c","centre"
"1",303,175.4,116.8,252,292,2,"2","target"
"1",304,-39.8,-7.89999999999998,1212,0,1,"c","centre"
"1",304,-66.5,-264.2,124,168,2,"6","target"
"1",304,-43.5,-248.2,836,1020,3,"6","target"
"1",305,-55.7,26.7,236,0,1,"c","centre"
"1",305,-45.7,8.89999999999998,656,664,2,"c","centre"
"1",305,-146.2,250.3,64,772,3,"d3","distracter"
"1",306,-43,-5.29999999999995,1228,0,1,"c","centre"
"1",306,-188.9,-203.3,128,180,2,"d5","distracter"
"1",307,-41.8,-19.3,96,0,1,"c","centre"
"1",307,-38.8,-15.5,1220,1228,2,"c","centre"
"1",307,-34.4,-272.6,164,1436,3,"6","target"
"1",308,-29.2,-14.8,1276,0,1,"c","centre"
"1",309,-26.6,-12.7,1308,0,1,"c","centre"
"1",310,-23.9,10,1308,0,1,"c","centre"
"1",310,189,128.1,240,276,2,"2","target"
"1",311,-25.7,-9.70000000000005,1228,0,1,"c","centre"
"1",311,151.1,-87.7,148,176,2,"1","target"
"1",311,200.8,-151.5,2816,3004,3,"1","target"
"1",311,219.1,-181.8,132,4256,4,"1","target"
"1",311,205,-117.7,200,4492,5,"1","target"
"1",311,195.4,-110,204,4704,6,"1","target"
"1",311,195.2,-118.6,3296,8196,7,"1","target"
"1",311,164,-166.4,116,9548,8,"d6","blank"
"1",311,199.1,-115.9,1260,10828,9,"1","target"
"1",312,-31.3,-9.29999999999995,1284,0,1,"c","centre"
"1",312,-38,-270.8,116,164,2,"6","target"
"1",313,-33.2,-10,1308,0,1,"c","centre"
"1",314,-31.3,4.5,1264,0,1,"c","centre"
"1",314,-45,184,100,132,2,"3","target"
"1",314,-36.2,242.6,200,348,3,"3","target"
"1",315,-39.7,-7.70000000000005,1236,0,1,"c","centre"
"1",315,171.7,-117.5,192,220,2,"1","target"
"1",316,-38.6,-2.89999999999998,1232,0,1,"c","centre"
"1",317,-35.6,-2.89999999999998,1236,0,1,"c","centre"
"1",317,174.7,98.6,180,208,2,"2","target"
"1",318,-32.4,2.60000000000002,1216,0,1,"c","centre"
"1",318,184.6,-121.9,1308,1340,2,"1","target"
"1",319,-27.2,-5.10000000000002,1248,0,1,"c","centre"
"1",319,-54.3,192.3,80,108,2,"d3","blank"
"1",319,-25.6,244.9,236,360,3,"3","target"
"1",320,-42.2,-11.4,280,0,1,"c","centre"
"1",320,-36.4,-1,1024,1036,2,"c","centre"
"1",320,-280.6,-141.7,192,1264,3,"5","target"
"1",321,-34.8,-18,296,0,1,"c","centre"
"1",321,-40.5,-4.79999999999995,948,960,2,"c","centre"
"1",321,208.5,-29.7,136,1136,3,"d1","distracter"
"1",321,184,-135.1,204,1376,4,"1","target"
"1",322,-43.2,29.1,1376,0,1,"c","centre"
"1",323,-51.2,-5.39999999999998,520,0,1,"c","centre"
"1",323,-47.8,2.89999999999998,700,720,2,"c","centre"
"1",324,-35.4,-15.1,1236,0,1,"c","centre"
"1",324,-24.5,187.7,136,184,2,"3","target"
"1",325,-25.2,-2,1236,0,1,"c","centre"
"1",325,-163.5,-234.4,96,140,2,"d5","distracter"
"1",326,-35.6,-4.29999999999995,1216,0,1,"c","centre"
"1",326,-162.1,-227.8,112,144,2,"d5","distracter"
"1",327,-27,10.4,1236,0,1,"c","centre"
"1",327,-44.5,223.8,136,168,2,"3","target"
"1",328,-29,4.70000000000005,1220,0,1,"c","centre"
"1",328,146.7,97.9,168,196,2,"2","target"
"1",328,197.5,122.5,2768,2984,3,"2","target"
"1",329,-40.2,-8.39999999999998,1248,0,1,"c","centre"
"1",329,-171.1,-208.5,92,140,2,"d5","distracter"
"1",329,205.7,113.2,280,468,3,"2","target"
"1",330,-39.4,-17.5,1268,0,1,"c","centre"
"1",331,-30,-8.5,1232,0,1,"c","centre"
"1",331,-233.9,-61.2,140,168,2,"d4","blank"
"1",332,-35,-10.6,1348,0,1,"c","centre"
"1",332,-10.3,-255.5,136,172,2,"6","target"
"1",333,-30.6,5.20000000000005,1240,0,1,"c","centre"
"1",333,-147,-151,104,132,2,"d5","distracter"
"1",333,-268.5,132.9,196,368,3,"4","target"
"1",334,-37.3,10.2,980,0,1,"c","centre"
"1",334,-285.5,-164.6,132,176,2,"5","target"
"1",334,-284.1,-139.3,208,400,3,"5","target"
"1",335,-26.4,17.3,808,0,1,"c","centre"
"1",335,-175.5,19.6,100,124,2,"d4","distracter"
"1",336,-40.4,-4.79999999999995,1244,0,1,"c","centre"
"1",336,231.4,0.799999999999955,112,152,2,"d1","distracter"
"1",336,-42.3,253.8,192,384,3,"3","target"
"1",337,-53.4,3.79999999999995,1224,0,1,"c","centre"
"1",337,-190.5,-195.8,52,88,2,"d5","distracter"
"1",337,211.4,134.8,144,288,3,"2","target"
"1",337,172.5,125.7,56,356,4,"2","target"
"1",338,-43.4,-13.4,1308,0,1,"c","centre"
"1",339,-30.5,-14.1,1268,0,1,"c","centre"
"1",339,-115.8,2.79999999999995,36,56,2,"0","blank"
"1",340,-31.6,1.79999999999995,1304,0,1,"c","centre"
"1",340,184.3,72.9,132,172,2,"2","target"
"1",341,-44.1,-1.60000000000002,1420,0,1,"c","centre"
"1",341,186.3,111,108,148,2,"2","blank"
"1",341,-41.3,-274,160,368,3,"6","target"
"1",342,-40.4,-6.70000000000005,1272,0,1,"c","centre"
"1",342,-273.3,126.4,188,224,2,"4","target"
"1",343,-48.5,-1.5,1212,0,1,"c","centre"
"1",343,-54,221.8,180,216,2,"3","target"
"1",344,-26,-2.60000000000002,1212,0,1,"c","centre"
"1",345,37.5,2.29999999999995,156,0,1,"c","centre"
"1",345,-46.2,16,664,684,2,"c","centre"
"1",345,-318.7,33.4,156,884,3,"d4","distracter"
"1",346,-39.6,-8.29999999999995,608,0,1,"c","centre"
"1",346,-36.6,-7.20000000000005,604,612,2,"c","centre"
"1",346,-31.2,223,252,904,3,"3","target"
"1",347,-43.4,-8.5,1208,0,1,"c","centre"
"1",347,108.9,-246.3,116,160,2,"d6","distracter"
"1",347,-23.1,203.7,136,348,3,"3","target"
"1",348,-28.7,-4.70000000000005,1264,0,1,"c","centre"
"1",348,-217.9,-155.9,120,160,2,"5","target"
"1",348,-266.7,-138.1,780,956,3,"5","target"
"1",349,-38.9,6.79999999999995,1380,0,1,"c","centre"
"1",349,-25.3,226.1,124,164,2,"3","target"
"1",349,-34,260.9,228,408,3,"3","target"
"1",350,-38.3,-1.10000000000002,1200,0,1,"c","centre"
"1",350,-156.8,215.2,136,176,2,"d3","distracter"
"1",350,220.3,-157.3,172,412,3,"1","target"
"1",351,-51,-12.8,1216,0,1,"c","centre"
"1",351,112.5,181.5,176,212,2,"d2","distracter"
"1",352,-29.5,-5.89999999999998,1220,0,1,"c","centre"
"1",353,-30.8,5.60000000000002,1260,0,1,"c","centre"
"1",354,-41.7,-8.10000000000002,1232,0,1,"c","centre"
"1",354,-288.2,-138.5,400,448,2,"5","target"
"1",355,-39.2,6.89999999999998,1452,0,1,"c","centre"
"1",356,-39.8,6.10000000000002,1324,0,1,"c","centre"
"1",356,-47,213.2,100,132,2,"3","target"
"1",356,-42.7,253.1,168,316,3,"3","target"
"1",357,-42.9,2.5,244,0,1,"c","centre"
"1",357,-35.5,-22.4,220,416,2,"c","centre"
"1",357,-37.6,2.39999999999998,560,984,3,"c","centre"
"1",357,-317.2,5.29999999999995,128,1152,4,"d4","distracter"
"1",357,230.1,-121.4,132,1348,5,"1","target"
"1",358,-34.4,-11,1224,0,1,"c","centre"
"1",358,-263.1,-15.1,148,180,2,"d4","distracter"
"1",359,-51.9,-17.3,1220,0,1,"c","centre"
"1",359,-270.4,121.9,176,212,2,"4","target"
"1",360,-43.3,-0.700000000000045,1208,0,1,"c","centre"
"1",360,-261,-138.7,1052,1092,2,"5","target"
"1",361,-45.9,-7.20000000000005,1248,0,1,"c","centre"
"1",362,-47.1,-9.29999999999995,1296,0,1,"c","centre"
"1",362,-73.5,-264,136,172,2,"d5","blank"
"1",363,-43.4,-17.3,92,0,1,"c","centre"
"1",363,-52.2,-3.60000000000002,1112,1120,2,"c","centre"
"1",363,-291.4,-5.39999999999998,120,1268,3,"d4","distracter"
"1",363,-23.7,255,168,1488,4,"3","target"
"1",364,-51.8,-12.8,1200,0,1,"c","centre"
"1",365,-70.1,-70.9,104,0,1,"c","centre"
"1",365,1.10000000000002,20.1,124,152,2,"c","centre"
"1",365,-42.9,-4.10000000000002,864,1032,3,"c","centre"
"1",365,194,-93.7,184,1244,4,"1","target"
"1",366,-38.9,-1.5,1236,0,1,"c","centre"
"1",366,-142.6,-173,96,132,2,"d5","distracter"
"1",367,-44.2,-1,1212,0,1,"c","centre"
"1",367,-290.9,-18.1,184,212,2,"d4","distracter"
"1",367,-272.4,-144.4,240,480,3,"5","target"
"1",368,-49.9,24.4,316,0,1,"c","centre"
"1",368,-49.6,22.1,748,976,2,"c","centre"
"1",368,-23.9,-283.4,132,1156,3,"6","target"
"1",368,-39.2,-263.9,180,1348,4,"6","target"
"1",369,-55.7,-24,312,0,1,"c","centre"
"1",369,-60.5,-10.8,996,1004,2,"c","centre"
"1",370,-40.4,-3.20000000000005,1240,0,1,"c","centre"
"1",371,-56,-21.5,1216,0,1,"c","centre"
"1",372,-44.9,-7.60000000000002,1288,0,1,"c","centre"
"1",373,-37.1,-7.70000000000005,1232,0,1,"c","centre"
"1",373,180.7,94.8,188,216,2,"2","target"
"1",374,-30,-9.20000000000005,1280,0,1,"c","centre"
"1",374,-42.7,-254.7,708,752,2,"6","target"
"1",375,-40.2,14.8,1244,0,1,"c","centre"
"1",375,-167.5,-222.3,112,148,2,"d5","distracter"
"1",375,183.5,-109.9,208,396,3,"1","target"
"1",376,-40,-29.6,132,0,1,"c","centre"
"1",376,-357.9,-1280.6,44,172,2,"0","blank"
"1",376,-15.7,0.700000000000045,468,1176,3,"c","centre"
"1",377,-38.7,-9.60000000000002,1208,0,1,"c","centre"
"1",377,-159.4,-221.5,44,88,2,"d5","distracter"
"1",377,-23.4,203.5,84,232,3,"3","target"
"1",378,-33.9,-1.10000000000002,1236,0,1,"c","centre"
"1",378,184.4,99.8,252,292,2,"2","target"
"1",379,-29.5,7,1220,0,1,"c","centre"
"1",379,-264.3,-126.4,428,472,2,"5","target"
"1",380,-34.7,-13.4,1272,0,1,"c","centre"
"1",380,-32.5,-277.3,116,164,2,"6","target"
"1",381,-26.9,-8.79999999999995,1208,0,1,"c","centre"
"1",381,-271,7.39999999999998,108,136,2,"d4","distracter"
"1",382,-28.6,-3.5,1208,0,1,"c","centre"
"1",383,-18.1,-10.7,1232,0,1,"c","centre"
"1",383,-264,-29.5,148,184,2,"d4","distracter"
"1",384,-36.9,-10.5,1204,0,1,"c","centre"
"1",385,-40,-11.9,1240,0,1,"c","centre"
"1",385,-155.9,-197.6,88,128,2,"d5","distracter"
"1",385,0.399999999999977,238.7,116,296,3,"3","target"
"1",386,-16.7,5.70000000000005,1256,0,1,"c","centre"
"1",386,134.1,-156.7,116,148,2,"d6","distracter"
"1",387,-26.8,7.29999999999995,1236,0,1,"c","centre"
"1",388,-32.6,-9.70000000000005,1132,0,1,"c","centre"
"1",388,-31.1,-6.79999999999995,132,268,2,"c","centre"
"1",389,-43.1,-6.39999999999998,1220,0,1,"c","centre"
"1",390,-60.7,-12.7,356,0,1,"c","centre"
"1",390,-44.4,-5,852,860,2,"c","centre"
"1",391,-52.9,7,1240,0,1,"c","centre"
"1",391,-242.9,100.7,168,204,2,"4","target"
"1",392,-27.4,-17.9,1252,0,1,"c","centre"
"1",392,77,145.4,112,144,2,"d2","distracter"
"1",393,-37.6,4.89999999999998,488,0,1,"c","centre"
"1",393,-51.4,113,244,272,2,"0","blank"
"1",393,-39.4,28.3,488,780,3,"c","centre"
"1",393,222.9,-8.5,148,964,4,"d1","distracter"
"1",393,-38.2,251.8,200,1204,5,"3","target"
"1",394,-52.4,7,1196,0,1,"c","centre"
"1",394,253.5,7.39999999999998,112,148,2,"d1","distracter"
"1",394,159.5,142.5,228,404,3,"2","target"
"1",395,-41.3,-5.79999999999995,1296,0,1,"c","centre"
"1",396,-30.1,14,1288,0,1,"c","centre"
"1",397,-41.4,0.399999999999977,220,0,1,"c","centre"
"1",397,-41.5,4.70000000000005,244,256,2,"c","centre"
"1",397,-38,11.9,832,1100,3,"c","centre"
"1",398,-40.2,-7.29999999999995,1240,0,1,"c","centre"
"1",398,-243.7,122,148,188,2,"4","target"
"1",399,-60.7,-8.29999999999995,1204,0,1,"c","centre"
"1",399,-193.7,161.3,120,156,2,"4","target"
"1",400,-38,-7.79999999999995,1240,0,1,"c","centre"
"1",400,-222.3,-112.7,124,160,2,"5","target"
"1",401,-30,-23.7,1224,0,1,"c","centre"
"1",401,250.5,-166.3,144,184,2,"1","target"
"1",402,-42.1,-17.7,1232,0,1,"c","centre"
"1",402,-200.5,-67,136,168,2,"5","target"
"1",403,-53.4,-1.10000000000002,1304,0,1,"c","centre"
"1",403,-263.9,81.2,132,172,2,"4","target"
"1",404,-46.5,-4.20000000000005,1208,0,1,"c","centre"
"1",404,90,-196.5,132,168,2,"d6","distracter"
"1",405,-47.5,4.89999999999998,1224,0,1,"c","centre"
"1",405,46.2,184.2,116,148,2,"3","blank"
"1",405,-274.4,136.2,204,392,3,"4","target"
"1",406,-54.4,5.70000000000005,1232,0,1,"c","centre"
"1",406,157.3,-124.8,176,204,2,"1","target"
"1",407,-39.4,-8.39999999999998,1272,0,1,"c","centre"
"1",407,-249.7,104.6,188,228,2,"4","target"
"1",408,-48.4,-21.6,1220,0,1,"c","centre"
"1",409,-34.8,-10.3,1212,0,1,"c","centre"
"1",409,182.4,-110.3,200,228,2,"1","target"
"1",410,-26.3,-1.10000000000002,1316,0,1,"c","centre"
"1",410,-44,204.6,84,120,2,"3","target"
"1",410,-37.8,252.3,248,384,3,"3","target"
"1",411,-51.9,-3.20000000000005,1212,0,1,"c","centre"
"1",411,-287.1,130.4,532,572,2,"4","target"
"1",412,-40.4,9.89999999999998,1304,0,1,"c","centre"
"1",413,-37.5,-19.1,1256,0,1,"c","centre"
"1",413,203.8,-5.39999999999998,160,192,2,"d1","distracter"
"1",413,175.1,95.5,268,488,3,"2","target"
"1",414,-19.8,-1.79999999999995,1216,0,1,"c","centre"
"1",414,175.7,-118.3,216,252,2,"1","target"
"1",415,-41,-5.10000000000002,1224,0,1,"c","centre"
"1",415,-276.8,-135.1,1036,1068,2,"5","target"
"1",416,-47.2,-10.8,1224,0,1,"c","centre"
"1",416,99,-170.1,120,152,2,"d6","distracter"
"1",417,-44.6,-4,1200,0,1,"c","centre"
"1",417,-306.5,11.4,148,180,2,"d4","distracter"
"1",417,-26.2,231.1,140,368,3,"3","target"
"1",418,-41.1,4.29999999999995,1244,0,1,"c","centre"
"1",418,163.2,121,140,180,2,"2","target"
"1",419,-37.6,-1.5,1244,0,1,"c","centre"
"1",419,-151.3,186,136,172,2,"d3","distracter"
"1",420,-50.7,-7.79999999999995,1216,0,1,"c","centre"
"1",420,221.3,-6.70000000000005,148,184,2,"d1","distracter"
"1",420,-22.9,-254.2,136,372,3,"6","target"
"1",420,-42.8,-242.9,820,1204,4,"6","target"
"1",421,-39.9,-1.5,708,0,1,"c","centre"
"1",422,-41.7,-11.4,1212,0,1,"c","centre"
"1",423,-43.4,-5.39999999999998,1236,0,1,"c","centre"
"1",423,-226.3,61.1,120,144,2,"4","target"
"1",424,-46.7,-16.9,1272,0,1,"c","centre"
"1",425,-70.3,-114,208,0,1,"0","blank"
"1",425,-49.4,123.3,228,268,2,"0","blank"
"1",425,-44.3,28.3,720,1012,3,"c","centre"
"1",425,-50.8,239.6,160,1204,4,"3","target"
"1",426,-52.2,14.6,1224,0,1,"c","centre"
"1",426,223.8,12.3,152,200,2,"d1","distracter"
"1",426,195.1,-140.1,144,372,3,"1","target"
"1",427,-54.8,-9.89999999999998,1336,0,1,"c","centre"
"1",428,-50.2,-7.10000000000002,1316,0,1,"c","centre"
"1",429,-44.8,-18.7,1336,0,1,"c","centre"
"1",430,-55.1,-5.89999999999998,1332,0,1,"c","centre"
"1",430,-282.4,100.5,268,308,2,"4","target"
"1",431,-55.4,36.5,656,0,1,"c","centre"
"1",431,-47.4,31.7,628,640,2,"c","centre"
"1",432,-42.1,1.60000000000002,1204,0,1,"c","centre"
"1",433,-57,7.39999999999998,1292,0,1,"c","centre"
"1",433,-288,118.5,196,232,2,"4","target"
"1",434,-41.6,3.20000000000005,560,0,1,"c","centre"
"1",434,-50.3,-12.1,524,704,2,"c","centre"
"1",434,-160.2,-195.3,120,860,3,"d5","distracter"
"1",435,-46.5,2.29999999999995,1200,0,1,"c","centre"
"1",435,-296.4,-4,92,132,2,"d4","distracter"
"1",435,-254.8,87.4,120,280,3,"4","target"
"1",436,-42.1,-4,1232,0,1,"c","centre"
"1",436,-190,-188.3,108,144,2,"5","target"
"1",437,-40.8,-8.29999999999995,336,0,1,"c","centre"
"1",437,-46.5,-5,876,884,2,"c","centre"
"1",437,-53.1,223.9,136,1052,3,"3","target"
"1",438,-51.2,-3.70000000000005,1224,0,1,"c","centre"
